Timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
1705058667.7731752,48.0,29.0,51.0,-5.0,0.0,-10.0,-25.0,7.0
1705058667.7792773,35.0,32.0,23.0,-8.0,3.0,-43.0,-28.0,4.0
1705058667.7853794,31.0,33.0,15.0,-23.0,10.0,-54.0,-30.0,-16.0
1705058667.7914813,24.0,27.0,-9.0,-29.0,8.0,-73.0,-37.0,-32.0
1705058667.7975833,17.0,4.0,20.0,-30.0,0.0,-75.0,-56.0,-70.0
1705058667.8036854,8.0,1.0,32.0,-21.0,-5.0,-83.0,-70.0,-94.0
1705058667.8097875,-8.0,16.0,18.0,-21.0,-6.0,-96.0,-74.0,-105.0
1705058667.8158894,-19.0,30.0,11.0,-25.0,6.0,-89.0,-66.0,-90.0
1705058667.8219914,-16.0,34.0,-13.0,-24.0,19.0,-87.0,-45.0,-72.0
1705058667.8280935,-5.0,39.0,-17.0,-31.0,37.0,-75.0,-20.0,-51.0
1705058667.8341956,1.0,27.0,-18.0,-32.0,45.0,-51.0,-11.0,-22.0
1705058667.8402975,3.0,10.0,-16.0,-33.0,46.0,-18.0,-13.0,-4.0
1705058667.8463995,-9.0,1.0,-17.0,-19.0,42.0,14.0,-12.0,8.0
1705058667.8525016,-25.0,-8.0,0.0,-14.0,27.0,34.0,-28.0,4.0
1705058667.8586037,-44.0,-20.0,1.0,-6.0,9.0,25.0,-45.0,3.0
1705058667.8647056,-45.0,-34.0,14.0,8.0,-2.0,-6.0,-65.0,5.0
1705058667.8708076,-24.0,-43.0,8.0,10.0,-2.0,-53.0,-70.0,8.0
1705058667.8769097,-21.0,-37.0,2.0,11.0,-6.0,-80.0,-64.0,4.0
1705058667.8830118,-13.0,-33.0,16.0,7.0,-8.0,-109.0,-51.0,0.0
1705058667.8891137,-12.0,-22.0,39.0,11.0,-13.0,-127.0,-19.0,-15.0
1705058667.8952157,-27.0,-2.0,67.0,6.0,-22.0,-105.0,-1.0,-24.0
1705058667.9013178,-38.0,18.0,79.0,0.0,-32.0,-85.0,4.0,-29.0
1705058667.90742,-38.0,13.0,51.0,3.0,-29.0,-55.0,-1.0,-52.0
1705058667.9135218,-35.0,4.0,28.0,7.0,-12.0,-48.0,-2.0,-55.0
1705058667.9196239,-28.0,-17.0,-8.0,9.0,-10.0,-28.0,-1.0,-56.0
1705058667.925726,-25.0,-45.0,-11.0,17.0,-6.0,-21.0,3.0,-45.0
1705058667.931828,-20.0,-51.0,-11.0,21.0,-13.0,-8.0,4.0,-36.0
1705058667.9379299,-7.0,-56.0,-23.0,9.0,-24.0,2.0,-1.0,-40.0
1705058667.944032,1.0,-53.0,-31.0,1.0,-34.0,0.0,-17.0,-47.0
1705058667.950134,26.0,-47.0,-45.0,-2.0,-39.0,-15.0,-39.0,-72.0
1705058667.9562361,36.0,-35.0,-57.0,0.0,-40.0,-39.0,-54.0,-92.0
1705058667.962338,30.0,-30.0,-38.0,0.0,-44.0,-60.0,-71.0,-93.0
1705058667.96844,13.0,-42.0,-19.0,2.0,-40.0,-68.0,-65.0,-92.0
1705058667.9745421,1.0,-63.0,-11.0,4.0,-29.0,-64.0,-50.0,-101.0
1705058667.9806442,7.0,-86.0,-2.0,-1.0,-7.0,-61.0,-41.0,-105.0
1705058667.986746,-2.0,-99.0,3.0,-5.0,-3.0,-45.0,-30.0,-121.0
1705058667.9928482,1.0,-100.0,13.0,0.0,10.0,-49.0,-30.0,-130.0
1705058667.9989502,-17.0,-84.0,15.0,5.0,15.0,-31.0,-17.0,-122.0
1705058668.0050523,-36.0,-68.0,29.0,18.0,9.0,-25.0,-22.0,-106.0
1705058668.0111542,-35.0,-50.0,41.0,34.0,8.0,-39.0,-25.0,-93.0
1705058668.0172563,-19.0,-40.0,18.0,51.0,4.0,-31.0,-27.0,-102.0
1705058668.0233583,-17.0,-47.0,-22.0,50.0,2.0,-18.0,-24.0,-109.0
1705058668.0294604,-20.0,-45.0,-53.0,44.0,-12.0,-7.0,-24.0,-97.0
1705058668.0355623,-32.0,-49.0,-59.0,38.0,-9.0,-16.0,-21.0,-88.0
1705058668.0416644,-45.0,-30.0,-46.0,40.0,-11.0,-17.0,-18.0,-87.0
1705058668.0477664,-48.0,-19.0,-28.0,45.0,-13.0,-17.0,-39.0,-88.0
1705058668.0538685,-35.0,-18.0,-16.0,60.0,-12.0,-9.0,-60.0,-94.0
1705058668.0599704,-7.0,-20.0,-12.0,68.0,-7.0,-16.0,-85.0,-90.0
1705058668.0660725,15.0,-28.0,-16.0,67.0,-1.0,-20.0,-90.0,-81.0
1705058668.0721745,29.0,-31.0,35.0,64.0,1.0,-27.0,-90.0,-68.0
1705058668.0782766,37.0,-18.0,35.0,61.0,8.0,-33.0,-73.0,-58.0
1705058668.0843785,19.0,10.0,30.0,55.0,-2.0,-39.0,-49.0,-51.0
1705058668.0904806,2.0,44.0,7.0,44.0,-13.0,-43.0,-28.0,-41.0
1705058668.0965827,-17.0,67.0,-27.0,38.0,-21.0,-42.0,-15.0,-47.0
1705058668.1026847,-31.0,76.0,-18.0,22.0,-10.0,-36.0,-12.0,-54.0
1705058668.1087866,-45.0,75.0,-43.0,9.0,6.0,-26.0,-12.0,-55.0
1705058668.1148887,-50.0,59.0,-41.0,4.0,23.0,-34.0,-29.0,-56.0
1705058668.1209908,-49.0,44.0,-59.0,14.0,41.0,-34.0,-41.0,-51.0
1705058668.1270928,-52.0,27.0,-26.0,29.0,45.0,-31.0,-56.0,-44.0
1705058668.1331947,-66.0,-1.0,37.0,38.0,42.0,-8.0,-68.0,-44.0
1705058668.1392968,-77.0,-22.0,84.0,48.0,38.0,-13.0,-67.0,-49.0
1705058668.1453989,-85.0,-45.0,90.0,48.0,42.0,-14.0,-49.0,-58.0
1705058668.151501,-87.0,-35.0,39.0,45.0,45.0,-24.0,-38.0,-53.0
1705058668.1576028,-78.0,-22.0,10.0,43.0,47.0,-39.0,-35.0,-39.0
1705058668.1637049,-60.0,-5.0,18.0,46.0,45.0,-68.0,-32.0,-42.0
1705058668.169807,-40.0,17.0,25.0,47.0,34.0,-88.0,-20.0,-52.0
1705058668.175909,-36.0,31.0,15.0,47.0,9.0,-88.0,-10.0,-72.0
1705058668.182011,-35.0,38.0,14.0,50.0,-11.0,-100.0,3.0,-89.0
1705058668.188113,-11.0,60.0,-5.0,44.0,-21.0,-112.0,9.0,-98.0
1705058668.194215,4.0,89.0,-1.0,28.0,-30.0,-110.0,6.0,-67.0
1705058668.2003171,36.0,98.0,-19.0,12.0,-22.0,-101.0,-16.0,-37.0
1705058668.206419,54.0,102.0,-17.0,2.0,0.0,-68.0,-37.0,1.0
1705058668.212521,73.0,83.0,-26.0,-3.0,16.0,-53.0,-71.0,20.0
1705058668.2186232,80.0,61.0,-33.0,-2.0,20.0,-53.0,-100.0,33.0
1705058668.2247252,73.0,17.0,-17.0,15.0,16.0,-69.0,-106.0,37.0
1705058668.2308273,48.0,-13.0,1.0,24.0,18.0,-68.0,-94.0,33.0
1705058668.2369292,3.0,-58.0,43.0,26.0,15.0,-45.0,-78.0,23.0
1705058668.2430313,-26.0,-54.0,61.0,19.0,19.0,-11.0,-73.0,6.0
1705058668.2491333,-34.0,-42.0,56.0,14.0,29.0,9.0,-60.0,-23.0
1705058668.2552354,-21.0,-16.0,40.0,4.0,31.0,2.0,-60.0,-42.0
1705058668.2613373,-6.0,-3.0,46.0,-2.0,23.0,-16.0,-58.0,-39.0
1705058668.2674394,6.0,-18.0,72.0,-3.0,14.0,-42.0,-60.0,-16.0
1705058668.2735415,-1.0,-6.0,87.0,-4.0,7.0,-66.0,-61.0,18.0
1705058668.2796435,-9.0,7.0,37.0,-4.0,5.0,-72.0,-64.0,49.0
1705058668.2857454,-15.0,18.0,-6.0,-1.0,4.0,-86.0,-71.0,62.0
1705058668.2918475,-5.0,48.0,-56.0,12.0,11.0,-82.0,-67.0,71.0
1705058668.2979496,-5.0,57.0,-51.0,10.0,18.0,-72.0,-70.0,66.0
1705058668.3040516,-11.0,71.0,-12.0,13.0,14.0,-77.0,-79.0,66.0
1705058668.3101535,-15.0,62.0,-1.0,7.0,12.0,-88.0,-90.0,37.0
1705058668.3162556,-22.0,54.0,-7.0,-4.0,12.0,-103.0,-91.0,12.0
1705058668.3223577,-32.0,25.0,-20.0,-11.0,2.0,-102.0,-95.0,-8.0
1705058668.3284597,-52.0,-20.0,-26.0,-9.0,-2.0,-77.0,-92.0,-22.0
1705058668.3345616,-67.0,-50.0,-2.0,-6.0,-2.0,-39.0,-81.0,-29.0
1705058668.3406637,-82.0,-65.0,4.0,-13.0,8.0,-8.0,-68.0,-42.0
1705058668.3467658,-98.0,-62.0,24.0,-19.0,6.0,9.0,-66.0,-41.0
1705058668.3528678,-93.0,-62.0,25.0,-20.0,8.0,4.0,-66.0,-53.0
1705058668.3589697,-88.0,-54.0,4.0,-15.0,-1.0,-10.0,-61.0,-34.0
1705058668.3650718,-79.0,-37.0,-12.0,-14.0,-17.0,-16.0,-68.0,4.0
1705058668.3711739,-73.0,-24.0,-3.0,-12.0,-17.0,-34.0,-60.0,56.0
1705058668.377276,-69.0,-8.0,55.0,-13.0,-7.0,-57.0,-53.0,95.0
1705058668.3833778,-66.0,-2.0,76.0,-17.0,7.0,-66.0,-52.0,104.0
1705058668.3894799,-66.0,-14.0,114.0,-13.0,17.0,-87.0,-66.0,94.0
1705058668.395582,-52.0,-8.0,98.0,-16.0,22.0,-97.0,-85.0,59.0
1705058668.401684,-40.0,-6.0,67.0,-28.0,11.0,-115.0,-91.0,18.0
1705058668.407786,-20.0,-8.0,62.0,-47.0,-4.0,-122.0,-87.0,-23.0
1705058668.413888,-33.0,-24.0,55.0,-51.0,-17.0,-133.0,-65.0,-50.0
1705058668.41999,-45.0,-47.0,60.0,-46.0,-11.0,-143.0,-41.0,-61.0
1705058668.4260921,-71.0,-54.0,59.0,-40.0,-2.0,-148.0,-24.0,-67.0
1705058668.432194,-83.0,-72.0,68.0,-36.0,9.0,-144.0,-23.0,-48.0
1705058668.438296,-66.0,-75.0,64.0,-31.0,17.0,-134.0,-34.0,-35.0
1705058668.4443982,-48.0,-64.0,51.0,-26.0,13.0,-123.0,-48.0,-8.0
1705058668.4505002,-24.0,-48.0,38.0,-31.0,2.0,-99.0,-58.0,22.0
1705058668.456602,-10.0,-16.0,50.0,-26.0,-5.0,-95.0,-61.0,44.0
1705058668.4627042,16.0,10.0,85.0,-24.0,-5.0,-81.0,-50.0,56.0
1705058668.4688063,27.0,41.0,85.0,-25.0,-3.0,-75.0,-38.0,67.0
1705058668.4749084,43.0,54.0,100.0,-28.0,-6.0,-79.0,-25.0,93.0
1705058668.4810102,60.0,67.0,77.0,-31.0,-4.0,-88.0,-8.0,110.0
1705058668.4871123,68.0,62.0,63.0,-27.0,-2.0,-95.0,7.0,117.0
1705058668.4932144,53.0,34.0,46.0,-24.0,-7.0,-100.0,10.0,120.0
1705058668.4993165,27.0,-18.0,65.0,-9.0,-8.0,-107.0,14.0,105.0
1705058668.5054183,7.0,-67.0,60.0,-9.0,-7.0,-94.0,24.0,89.0
1705058668.5115204,-10.0,-92.0,71.0,-11.0,-8.0,-74.0,37.0,95.0
1705058668.5176225,-2.0,-103.0,38.0,-15.0,-10.0,-47.0,42.0,106.0
1705058668.5237246,14.0,-98.0,-1.0,-12.0,-9.0,-36.0,38.0,121.0
1705058668.5298264,22.0,-81.0,-20.0,-17.0,-7.0,-42.0,23.0,118.0
1705058668.5359285,15.0,-64.0,-8.0,-16.0,1.0,-55.0,-4.0,110.0
1705058668.5420306,18.0,-52.0,15.0,-17.0,9.0,-69.0,-21.0,94.0
1705058668.5481327,10.0,-43.0,30.0,-20.0,9.0,-81.0,-30.0,87.0
1705058668.5542345,8.0,-53.0,58.0,-22.0,-7.0,-89.0,-39.0,78.0
1705058668.5603366,-1.0,-74.0,56.0,-20.0,-25.0,-90.0,-44.0,69.0
1705058668.5664387,3.0,-65.0,55.0,-11.0,-30.0,-80.0,-44.0,58.0
1705058668.5725408,11.0,-53.0,24.0,-8.0,-24.0,-73.0,-48.0,47.0
1705058668.5786426,6.0,-15.0,-11.0,-9.0,-14.0,-64.0,-49.0,47.0
1705058668.5847447,-2.0,-9.0,11.0,-6.0,-11.0,-85.0,-48.0,48.0
1705058668.5908468,-6.0,-10.0,42.0,-11.0,-1.0,-105.0,-43.0,42.0
1705058668.5969489,2.0,-18.0,80.0,-15.0,-8.0,-117.0,-32.0,50.0
1705058668.6030507,18.0,-22.0,86.0,-22.0,-8.0,-115.0,-32.0,50.0
1705058668.6091528,45.0,-24.0,62.0,-26.0,-10.0,-96.0,-19.0,54.0
1705058668.6152549,62.0,-23.0,32.0,-33.0,-7.0,-71.0,-10.0,71.0
1705058668.621357,67.0,-15.0,27.0,-32.0,-5.0,-56.0,-3.0,92.0
1705058668.6274588,72.0,-24.0,30.0,-25.0,-4.0,-52.0,3.0,107.0
1705058668.633561,64.0,-21.0,26.0,-16.0,-2.0,-44.0,5.0,112.0
1705058668.639663,44.0,-28.0,45.0,-7.0,-12.0,-48.0,0.0,102.0
1705058668.645765,17.0,-25.0,37.0,5.0,-21.0,-53.0,-13.0,71.0
1705058668.651867,18.0,-3.0,36.0,24.0,-20.0,-71.0,-26.0,49.0
1705058668.657969,23.0,21.0,37.0,22.0,-5.0,-73.0,-40.0,43.0
1705058668.664071,24.0,24.0,27.0,25.0,0.0,-81.0,-51.0,52.0
1705058668.6701732,24.0,14.0,37.0,32.0,0.0,-91.0,-48.0,48.0
1705058668.676275,14.0,4.0,45.0,36.0,8.0,-87.0,-33.0,46.0
1705058668.682377,26.0,3.0,45.0,30.0,-5.0,-61.0,-13.0,36.0
1705058668.6884792,45.0,-17.0,49.0,16.0,-15.0,-64.0,3.0,30.0
1705058668.6945813,58.0,-40.0,29.0,5.0,-27.0,-59.0,5.0,37.0
1705058668.700683,66.0,-64.0,5.0,-14.0,-36.0,-62.0,-9.0,52.0
1705058668.7067852,59.0,-78.0,4.0,-18.0,-40.0,-52.0,-34.0,68.0
1705058668.7128873,61.0,-84.0,18.0,-20.0,-29.0,-44.0,-44.0,96.0
1705058668.7189894,60.0,-81.0,44.0,-20.0,-18.0,-37.0,-41.0,112.0
1705058668.7250912,65.0,-74.0,51.0,-25.0,-9.0,-21.0,-45.0,123.0
1705058668.7311933,68.0,-57.0,62.0,-29.0,0.0,-8.0,-55.0,120.0
1705058668.7372954,64.0,-52.0,65.0,-14.0,4.0,-11.0,-75.0,104.0
1705058668.7433975,63.0,-49.0,56.0,-16.0,9.0,-23.0,-91.0,90.0
1705058668.7494993,35.0,-67.0,74.0,-13.0,3.0,-51.0,-104.0,103.0
1705058668.7556014,33.0,-59.0,69.0,-21.0,1.0,-59.0,-107.0,105.0
1705058668.7617035,21.0,-32.0,58.0,-26.0,-3.0,-66.0,-98.0,107.0
1705058668.7678056,21.0,-9.0,32.0,-27.0,-12.0,-73.0,-93.0,105.0
1705058668.7739074,26.0,4.0,3.0,-16.0,-24.0,-88.0,-80.0,97.0
1705058668.7800095,28.0,-8.0,-31.0,0.0,-31.0,-99.0,-65.0,92.0
1705058668.7861116,18.0,-18.0,-47.0,4.0,-39.0,-91.0,-52.0,82.0
1705058668.7922137,13.0,-32.0,-40.0,9.0,-45.0,-76.0,-41.0,79.0
1705058668.7983155,24.0,-39.0,-24.0,-1.0,-41.0,-67.0,-29.0,78.0
1705058668.8044176,44.0,-21.0,25.0,-9.0,-36.0,-47.0,-21.0,81.0
1705058668.8105197,58.0,0.0,33.0,-24.0,-26.0,-27.0,-40.0,99.0
1705058668.8166218,61.0,7.0,32.0,-29.0,-15.0,-16.0,-53.0,109.0
1705058668.8227236,48.0,7.0,11.0,-31.0,-2.0,-11.0,-62.0,109.0
1705058668.8288257,23.0,6.0,-28.0,-23.0,1.0,-18.0,-59.0,103.0
1705058668.8349278,6.0,2.0,-23.0,-6.0,0.0,-38.0,-56.0,85.0
1705058668.84103,4.0,19.0,-25.0,5.0,6.0,-60.0,-57.0,59.0
1705058668.8471317,4.0,31.0,-45.0,8.0,8.0,-78.0,-60.0,67.0
1705058668.8532338,5.0,29.0,-51.0,-6.0,11.0,-75.0,-63.0,83.0
1705058668.859336,9.0,37.0,2.0,-15.0,11.0,-84.0,-54.0,122.0
1705058668.865438,16.0,23.0,-7.0,-22.0,4.0,-73.0,-37.0,134.0
1705058668.8715398,25.0,16.0,-15.0,-26.0,-9.0,-74.0,-23.0,158.0
1705058668.877642,43.0,0.0,-56.0,-24.0,-25.0,-84.0,-30.0,158.0
1705058668.883744,69.0,8.0,-32.0,-12.0,-28.0,-94.0,-30.0,161.0
1705058668.889846,81.0,21.0,-15.0,-6.0,-26.0,-98.0,-31.0,152.0
1705058668.895948,68.0,42.0,-2.0,-10.0,-17.0,-80.0,-26.0,136.0
1705058668.90205,46.0,25.0,-13.0,-9.0,0.0,-51.0,-17.0,130.0
1705058668.908152,30.0,-4.0,-19.0,-20.0,18.0,-21.0,-20.0,114.0
1705058668.9142542,10.0,-37.0,-17.0,-23.0,17.0,4.0,-33.0,115.0
1705058668.920356,3.0,-48.0,-27.0,-14.0,11.0,29.0,-60.0,94.0
1705058668.9264581,1.0,-22.0,-39.0,-1.0,0.0,24.0,-75.0,63.0
1705058668.9325602,-12.0,3.0,-27.0,15.0,-13.0,3.0,-82.0,49.0
1705058668.9386623,-29.0,29.0,-41.0,18.0,-28.0,-25.0,-86.0,47.0
1705058668.9447641,-36.0,15.0,-30.0,17.0,-46.0,-63.0,-82.0,63.0
1705058668.9508662,-19.0,12.0,-39.0,-4.0,-58.0,-72.0,-69.0,64.0
1705058668.9569683,5.0,10.0,-46.0,-35.0,-72.0,-73.0,-53.0,63.0
1705058668.9630704,28.0,15.0,-50.0,-69.0,-78.0,-53.0,-41.0,53.0
1705058668.9691722,43.0,25.0,-65.0,-85.0,-70.0,-45.0,-26.0,52.0
1705058668.9752743,43.0,36.0,-63.0,-94.0,-64.0,-23.0,-23.0,57.0
1705058668.9813764,52.0,42.0,-46.0,-93.0,-54.0,-20.0,-22.0,80.0
1705058668.9874785,52.0,46.0,-32.0,-79.0,-41.0,-13.0,-29.0,88.0
1705058668.9935803,39.0,59.0,-16.0,-68.0,-22.0,-7.0,-40.0,89.0
1705058668.9996824,13.0,58.0,0.0,-66.0,-16.0,11.0,-46.0,89.0
1705058669.0057845,-9.0,45.0,9.0,-71.0,-12.0,28.0,-54.0,74.0
1705058669.0118866,6.0,22.0,8.0,-64.0,-9.0,27.0,-46.0,61.0
1705058669.0179884,26.0,6.0,12.0,-55.0,-4.0,22.0,-44.0,52.0
1705058669.0240905,33.0,4.0,-29.0,-34.0,2.0,-7.0,-51.0,50.0
1705058669.0301926,30.0,-3.0,7.0,-12.0,6.0,-39.0,-53.0,53.0
1705058669.0362947,9.0,26.0,-18.0,1.0,5.0,-66.0,-51.0,79.0
1705058669.0423965,-9.0,60.0,-18.0,-3.0,-15.0,-72.0,-60.0,117.0
1705058669.0484986,-7.0,88.0,-27.0,-19.0,-42.0,-61.0,-75.0,152.0
1705058669.0546007,5.0,87.0,-53.0,-24.0,-69.0,-53.0,-80.0,163.0
1705058669.0607028,9.0,58.0,-65.0,-34.0,-77.0,-30.0,-87.0,155.0
1705058669.0668046,-3.0,20.0,-73.0,-33.0,-76.0,-35.0,-80.0,148.0
1705058669.0729067,-24.0,-4.0,-80.0,-31.0,-63.0,-28.0,-75.0,136.0
1705058669.0790088,-51.0,5.0,-51.0,-29.0,-45.0,-42.0,-65.0,138.0
1705058669.085111,-61.0,-1.0,-56.0,-33.0,-42.0,-47.0,-71.0,131.0
1705058669.0912127,-52.0,-8.0,-44.0,-36.0,-38.0,-60.0,-71.0,124.0
1705058669.0973148,-32.0,-12.0,-54.0,-30.0,-37.0,-70.0,-67.0,101.0
1705058669.103417,-25.0,-5.0,-68.0,-31.0,-37.0,-71.0,-60.0,94.0
1705058669.109519,-35.0,4.0,-62.0,-19.0,-41.0,-72.0,-62.0,87.0
1705058669.1156209,-46.0,12.0,-69.0,-14.0,-39.0,-87.0,-64.0,85.0
1705058669.121723,-49.0,32.0,-70.0,-11.0,-39.0,-95.0,-71.0,76.0
1705058669.127825,-54.0,63.0,-43.0,-19.0,-47.0,-96.0,-81.0,69.0
1705058669.133927,-52.0,82.0,-49.0,-32.0,-49.0,-97.0,-84.0,62.0
1705058669.140029,-40.0,92.0,-12.0,-37.0,-50.0,-83.0,-81.0,52.0
1705058669.146131,-16.0,83.0,-15.0,-47.0,-48.0,-86.0,-81.0,50.0
1705058669.1522331,14.0,67.0,7.0,-45.0,-57.0,-87.0,-86.0,53.0
1705058669.1583352,39.0,45.0,-3.0,-38.0,-56.0,-90.0,-92.0,32.0
1705058669.164437,41.0,40.0,-51.0,-34.0,-60.0,-90.0,-84.0,38.0
1705058669.1705391,27.0,21.0,-75.0,-42.0,-60.0,-63.0,-76.0,33.0
1705058669.1766412,7.0,16.0,-71.0,-47.0,-58.0,-47.0,-68.0,47.0
1705058669.1827433,5.0,5.0,-28.0,-54.0,-48.0,-39.0,-58.0,42.0
1705058669.1888452,1.0,-2.0,-5.0,-62.0,-38.0,-42.0,-50.0,40.0
1705058669.1949472,10.0,-1.0,5.0,-59.0,-26.0,-48.0,-47.0,47.0
1705058669.2010493,14.0,10.0,-1.0,-53.0,-13.0,-54.0,-39.0,47.0
1705058669.2071514,13.0,32.0,-29.0,-41.0,-11.0,-56.0,-35.0,41.0
1705058669.2132535,2.0,52.0,4.0,-40.0,-16.0,-62.0,-36.0,24.0
1705058669.2193553,16.0,52.0,11.0,-33.0,-23.0,-64.0,-27.0,6.0
1705058669.2254574,25.0,43.0,30.0,-45.0,-26.0,-71.0,-25.0,4.0
1705058669.2315595,24.0,37.0,11.0,-63.0,-34.0,-68.0,-18.0,20.0
1705058669.2376616,15.0,27.0,-2.0,-82.0,-41.0,-71.0,-20.0,21.0
1705058669.2437634,10.0,16.0,-23.0,-95.0,-31.0,-78.0,-15.0,19.0
1705058669.2498655,5.0,30.0,-23.0,-98.0,-28.0,-94.0,-13.0,11.0
1705058669.2559676,1.0,44.0,-28.0,-99.0,-26.0,-103.0,-17.0,1.0
1705058669.2620697,3.0,63.0,-51.0,-82.0,-31.0,-111.0,-21.0,-10.0
1705058669.2681715,15.0,75.0,-72.0,-76.0,-31.0,-90.0,-29.0,-22.0
1705058669.2742736,6.0,89.0,-92.0,-68.0,-30.0,-71.0,-32.0,-20.0
1705058669.2803757,0.0,96.0,-77.0,-57.0,-30.0,-53.0,-37.0,-22.0
1705058669.2864778,-1.0,106.0,-71.0,-39.0,-25.0,-53.0,-37.0,-28.0
1705058669.2925797,8.0,121.0,-66.0,-22.0,-18.0,-52.0,-31.0,-30.0
1705058669.2986817,26.0,124.0,-68.0,-16.0,-19.0,-59.0,-41.0,-34.0
1705058669.3047838,48.0,114.0,-72.0,-7.0,-21.0,-61.0,-47.0,-38.0
1705058669.310886,64.0,98.0,-62.0,-7.0,-24.0,-63.0,-48.0,-50.0
1705058669.3169878,50.0,78.0,-78.0,-15.0,-34.0,-49.0,-42.0,-58.0
1705058669.3230898,31.0,63.0,-98.0,-20.0,-42.0,-39.0,-45.0,-71.0
1705058669.329192,11.0,71.0,-93.0,-18.0,-43.0,-29.0,-44.0,-76.0
1705058669.335294,1.0,81.0,-96.0,-31.0,-46.0,-18.0,-49.0,-87.0
1705058669.3413959,-18.0,80.0,-85.0,-46.0,-46.0,-1.0,-42.0,-78.0
1705058669.347498,-41.0,54.0,-46.0,-54.0,-46.0,2.0,-34.0,-70.0
1705058669.3536,-74.0,39.0,-29.0,-60.0,-45.0,16.0,-26.0,-68.0
1705058669.359702,-93.0,20.0,-19.0,-60.0,-50.0,17.0,-26.0,-55.0
1705058669.365804,-101.0,10.0,-27.0,-53.0,-53.0,11.0,-33.0,-54.0
1705058669.371906,-79.0,13.0,-38.0,-46.0,-41.0,2.0,-38.0,-62.0
1705058669.3780081,-49.0,13.0,-12.0,-42.0,-25.0,-6.0,-43.0,-70.0
1705058669.3841102,-27.0,13.0,-7.0,-40.0,-15.0,-10.0,-50.0,-69.0
1705058669.390212,-5.0,-7.0,0.0,-36.0,-15.0,-13.0,-43.0,-54.0
1705058669.3963141,-10.0,-11.0,-22.0,-31.0,-25.0,-11.0,-20.0,-31.0
1705058669.4024162,-7.0,-28.0,13.0,-27.0,-48.0,-13.0,-3.0,-10.0
1705058669.4085183,-4.0,-32.0,27.0,-24.0,-61.0,-4.0,-7.0,-5.0
1705058669.4146202,16.0,-35.0,25.0,-18.0,-61.0,-12.0,-14.0,0.0
1705058669.4207222,23.0,-20.0,-17.0,-24.0,-55.0,-19.0,-36.0,-8.0
1705058669.4268243,19.0,-13.0,-53.0,-22.0,-49.0,-39.0,-55.0,-4.0
1705058669.4329264,32.0,-5.0,-39.0,-24.0,-52.0,-61.0,-64.0,-24.0
1705058669.4390283,17.0,14.0,-31.0,-27.0,-53.0,-66.0,-56.0,-40.0
1705058669.4451303,14.0,36.0,-9.0,-39.0,-70.0,-58.0,-38.0,-54.0
1705058669.4512324,-6.0,51.0,4.0,-48.0,-78.0,-60.0,-15.0,-67.0
1705058669.4573345,-13.0,75.0,34.0,-44.0,-76.0,-62.0,7.0,-77.0
1705058669.4634364,-10.0,80.0,26.0,-39.0,-66.0,-53.0,8.0,-84.0
1705058669.4695385,0.0,78.0,9.0,-22.0,-57.0,-69.0,2.0,-82.0
1705058669.4756405,18.0,72.0,-18.0,-7.0,-45.0,-56.0,-5.0,-63.0
1705058669.4817426,32.0,59.0,-41.0,1.0,-29.0,-56.0,-3.0,-36.0
1705058669.4878445,28.0,45.0,-49.0,0.0,-20.0,-50.0,-2.0,3.0
1705058669.4939466,24.0,28.0,-98.0,-4.0,-11.0,-55.0,-2.0,28.0
1705058669.5000486,22.0,26.0,-131.0,-3.0,-4.0,-63.0,9.0,40.0
1705058669.5061507,17.0,33.0,-176.0,-2.0,-1.0,-68.0,10.0,36.0
1705058669.5122526,20.0,37.0,-151.0,-1.0,-4.0,-75.0,-1.0,23.0
1705058669.5183547,33.0,48.0,-141.0,-5.0,-8.0,-84.0,-29.0,-11.0
1705058669.5244567,33.0,64.0,-135.0,1.0,-16.0,-85.0,-40.0,-44.0
1705058669.5305588,16.0,67.0,-172.0,-9.0,-25.0,-82.0,-53.0,-68.0
1705058669.5366607,-1.0,67.0,-202.0,-20.0,-39.0,-69.0,-51.0,-70.0
1705058669.5427628,-15.0,63.0,-202.0,-31.0,-45.0,-62.0,-45.0,-65.0
1705058669.5488648,-23.0,61.0,-182.0,-42.0,-54.0,-56.0,-52.0,-37.0
1705058669.554967,-19.0,51.0,-170.0,-32.0,-64.0,-69.0,-65.0,-9.0
1705058669.5610688,-14.0,38.0,-153.0,-15.0,-61.0,-78.0,-71.0,7.0
1705058669.5671709,-5.0,40.0,-155.0,1.0,-55.0,-67.0,-60.0,21.0
1705058669.573273,-3.0,38.0,-104.0,0.0,-42.0,-70.0,-59.0,35.0
1705058669.579375,-4.0,23.0,-64.0,-11.0,-19.0,-72.0,-53.0,43.0
1705058669.5854769,-2.0,14.0,-20.0,-25.0,-3.0,-84.0,-52.0,54.0
1705058669.591579,-8.0,3.0,-27.0,-41.0,-3.0,-91.0,-53.0,59.0
1705058669.597681,-16.0,-35.0,-45.0,-45.0,-23.0,-97.0,-44.0,56.0
1705058669.6037831,-25.0,-45.0,-22.0,-37.0,-31.0,-107.0,-40.0,48.0
1705058669.609885,-31.0,-51.0,2.0,-28.0,-46.0,-115.0,-38.0,32.0
1705058669.615987,-34.0,-26.0,40.0,-29.0,-51.0,-116.0,-43.0,5.0
